title=静止五分钟采集的第五次数据
time=2022-10-26 14:50
freq=100
note=开发板长边与桌子长边平行，输出电压的两个电极在我坐的这一侧，板2，24v
head=count,pitch,roll,yaw,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,minutes,seconds
134,0.03,0.10,-0.12,1096,114,14220,-52,7,-28,25,4
135,0.02,0.10,-0.12,1060,164,14188,-51,6,-27,25,4
136,0.02,0.10,-0.12,1066,90,14226,-51,6,-27,25,4
137,0.02,0.10,-0.12,1050,150,14174,-52,7,-28,25,4
138,0.02,0.09,-0.12,1072,150,14188,-51,6,-28,25,4
139,0.02,0.09,-0.12,1034,178,14180,-51,8,-27,25,4
140,0.02,0.09,-0.12,1106,140,14300,-52,7,-28,25,4
141,0.02,0.09,-0.12,990,88,14178,-51,7,-29,25,4
142,0.02,0.09,-0.12,1142,108,14216,-50,8,-27,25,4
143,0.02,0.09,-0.12,1098,122,14230,-50,7,-28,25,4
144,0.02,0.09,-0.13,1036,104,14240,-51,6,-27,25,4
145,0.02,0.09,-0.13,1022,86,14184,-52,6,-28,25,4
146,0.02,0.08,-0.13,1074,132,14274,-50,6,-28,25,4
147,0.02,0.08,-0.13,1038,122,14252,-52,8,-27,25,4
148,0.02,0.08,-0.13,1090,152,14270,-49,6,-29,25,4
149,0.02,0.08,-0.13,1046,150,14198,-51,7,-28,25,4
150,0.02,0.08,-0.13,1034,126,14306,-50,6,-28,25,4
151,0.02,0.08,-0.13,1074,144,14348,-50,6,-28,25,4
152,0.02,0.08,-0.13,1084,134,14252,-52,6,-27,25,4
153,0.02,0.08,-0.13,1064,108,14234,-51,6,-28,25,4
154,0.02,0.07,-0.13,1070,152,14294,-51,7,-27,25,4
155,0.02,0.07,-0.13,1020,122,14236,-51,6,-28,25,4
156,0.02,0.07,-0.13,1084,158,14316,-52,7,-28,25,4
157,0.02,0.07,-0.13,1122,118,14224,-52,6,-28,25,4
158,0.02,0.07,-0.13,1082,118,14252,-51,7,-29,25,5
159,0.02,0.07,-0.13,1036,150,14164,-51,7,-28,25,5
160,0.02,0.07,-0.13,1026,168,14350,-51,6,-29,25,5
161,0.02,0.07,-0.13,1022,52,14314,-50,7,-27,25,5
162,0.02,0.06,-0.14,1074,134,14254,-51,7,-29,25,5
163,0.02,0.06,-0.14,1084,130,14286,-50,6,-27,25,5
164,0.02,0.06,-0.14,1046,134,14266,-50,7,-28,25,5
165,0.02,0.06,-0.14,1086,112,14260,-51,8,-28,25,5
166,0.02,0.06,-0.14,1110,70,14388,-51,6,-27,25,5
167,0.02,0.06,-0.14,1038,102,14236,-50,5,-28,25,5
168,0.02,0.06,-0.14,1066,156,14302,-50,6,-28,25,5
169,0.02,0.06,-0.14,1018,176,14224,-50,7,-27,25,5
170,0.02,0.06,-0.14,1032,102,14206,-51,6,-28,25,5
171,0.02,0.06,-0.14,1036,162,14224,-51,7,-27,25,5
172,0.02,0.06,-0.14,1038,152,14202,-52,7,-26,25,5
173,0.02,0.05,-0.14,1046,148,14236,-50,7,-28,25,5
174,0.02,0.05,-0.14,1042,120,14290,-52,5,-27,25,5
175,0.02,0.05,-0.14,1056,152,14314,-51,7,-27,25,5
176,0.02,0.05,-0.14,1024,98,14320,-51,7,-29,25,5
177,0.02,0.05,-0.14,1050,98,14186,-50,6,-27,25,5
178,0.02,0.05,-0.14,1086,38,14164,-52,7,-28,25,5
179,0.02,0.05,-0.14,1082,64,14306,-50,7,-27,25,5
180,0.02,0.04,-0.14,1042,54,14208,-51,5,-27,25,5
181,0.02,0.04,-0.14,1046,168,14280,-52,6,-28,25,5
182,0.02,0.04,-0.14,1002,122,14226,-51,7,-28,25,5
183,0.02,0.04,-0.14,1026,120,14332,-51,7,-27,25,5
184,0.02,0.04,-0.14,1068,32,14260,-51,7,-28,25,5
185,0.02,0.04,-0.15,1044,138,14318,-51,7,-28,25,5
186,0.02,0.04,-0.15,1102,140,14272,-49,6,-27,25,5
187,0.02,0.04,-0.15,988,96,14336,-51,6,-26,25,5
188,0.02,0.04,-0.15,1032,136,14302,-51,6,-28,25,5
189,0.02,0.04,-0.15,1040,158,14294,-52,6,-28,25,5
190,0.02,0.04,-0.15,1046,172,14252,-51,6,-28,25,5
191,0.02,0.04,-0.15,1048,134,14306,-51,7,-27,25,5
192,0.02,0.04,-0.15,1100,182,14300,-50,7,-27,25,5
193,0.02,0.04,-0.15,1058,74,14312,-51,7,-27,25,5
194,0.02,0.04,-0.15,1032,140,14312,-52,8,-28,25,5
195,0.02,0.03,-0.15,1036,100,14290,-50,7,-27,25,5
196,0.02,0.03,-0.15,1054,98,14210,-51,7,-28,25,5
197,0.02,0.03,-0.15,1036,96,14298,-51,7,-28,25,5
198,0.02,0.03,-0.15,1044,86,14290,-51,7,-28,25,5
199,0.02,0.03,-0.15,1076,108,14222,-50,7,-29,25,5
200,0.02,0.03,-0.15,1092,108,14262,-51,7,-28,25,5
201,0.02,0.03,-0.15,1020,164,14348,-50,8,-28,25,5
202,0.02,0.03,-0.15,1010,146,14266,-51,7,-28,25,5
203,0.02,0.03,-0.15,1054,154,14254,-50,6,-28,25,5
204,0.02,0.03,-0.15,1004,124,14242,-51,7,-28,25,5
205,0.02,0.03,-0.15,1048,148,14260,-50,7,-28,25,5
206,0.03,0.03,-0.16,1004,84,14172,-51,6,-27,25,5
207,0.03,0.02,-0.16,1058,180,14266,-50,8,-28,25,5
208,0.03,0.02,-0.16,1062,164,14256,-50,6,-27,25,5
209,0.03,0.02,-0.16,998,114,14262,-50,8,-29,25,5
210,0.03,0.02,-0.16,1090,154,14328,-51,8,-28,25,5
211,0.03,0.02,-0.16,1094,134,14310,-52,5,-28,25,5
212,0.03,0.02,-0.16,1086,94,14140,-51,7,-28,25,5
213,0.03,0.02,-0.16,1050,142,14264,-51,6,-28,25,5
214,0.02,0.02,-0.16,1084,138,14222,-51,5,-28,25,5
215,0.02,0.02,-0.16,1106,88,14278,-51,7,-27,25,5
216,0.02,0.02,-0.16,1048,168,14240,-50,7,-28,25,5
217,0.02,0.02,-0.16,1080,118,14236,-50,7,-27,25,5
218,0.02,0.02,-0.16,1076,148,14352,-50,7,-27,25,5
219,0.02,0.02,-0.16,1038,92,14244,-51,7,-27,25,5
220,0.02,0.02,-0.16,1104,144,14242,-51,6,-28,25,5
221,0.02,0.02,-0.16,1118,166,14276,-50,6,-28,25,5
222,0.02,0.02,-0.16,1036,118,14302,-51,5,-27,25,5
223,0.02,0.02,-0.16,1108,58,14244,-50,7,-28,25,5
224,0.02,0.02,-0.16,1102,164,14218,-52,7,-26,25,5
225,0.02,0.01,-0.16,1050,126,14184,-51,6,-27,25,5
226,0.02,0.01,-0.16,1050,184,14216,-51,8,-27,25,5
227,0.02,0.01,-0.16,1050,196,14354,-51,6,-28,25,5
228,0.02,0.01,-0.16,1062,118,14284,-51,6,-27,25,5
229,0.02,0.01,-0.16,1024,126,14296,-51,8,-29,25,5
230,0.02,0.01,-0.16,1070,142,14334,-51,7,-28,25,5
231,0.02,0.01,-0.17,1042,118,14316,-51,7,-28,25,5
232,0.02,0.01,-0.17,1070,88,14236,-52,6,-27,25,5
233,0.02,0.01,-0.17,1044,156,14304,-51,6,-28,25,5
234,0.02,0.01,-0.17,1058,116,14244,-51,6,-28,25,5
235,0.02,0.01,-0.17,1030,154,14314,-50,8,-28,25,5
236,0.02,0.01,-0.17,1050,168,14192,-51,7,-28,25,5
237,0.02,0.01,-0.17,1052,142,14262,-51,8,-28,25,5
238,0.02,0.01,-0.17,1046,166,14326,-51,7,-27,25,5
239,0.02,0.01,-0.17,1004,128,14276,-51,8,-28,25,5
240,0.02,0.01,-0.17,1068,182,14300,-52,8,-28,25,5
241,0.02,0.01,-0.17,1096,146,14252,-52,7,-28,25,5
242,0.02,0.01,-0.17,1096,116,14296,-51,7,-27,25,5
243,0.02,0.01,-0.17,1024,108,14216,-51,6,-28,25,5
244,0.02,0.01,-0.17,1070,126,14208,-53,5,-27,25,5
245,0.02,0.01,-0.17,1066,84,14258,-51,5,-28,25,5
246,0.02,0.00,-0.17,1036,128,14212,-50,6,-27,25,5
247,0.02,0.00,-0.17,1034,174,14254,-51,8,-28,25,5
248,0.02,0.00,-0.17,1072,186,14300,-51,7,-26,25,5
249,0.02,0.00,-0.17,1070,128,14242,-51,8,-28,25,5
250,0.02,0.00,-0.17,1074,102,14290,-52,7,-27,25,5
251,0.02,0.00,-0.17,1072,78,14290,-52,7,-28,25,5
252,0.02,0.00,-0.18,1066,104,14366,-51,5,-29,25,5
253,0.02,-0.00,-0.18,1050,116,14206,-50,6,-28,25,5
254,0.02,-0.00,-0.18,1074,102,14288,-51,6,-28,25,5
255,0.02,-0.00,-0.18,1102,170,14230,-51,6,-28,25,5
256,0.02,-0.00,-0.18,1032,108,14246,-51,7,-27,25,5
257,0.02,-0.00,-0.18,1106,64,14314,-51,6,-28,25,5
258,0.02,-0.00,-0.18,1026,172,14186,-50,8,-28,25,5
259,0.02,-0.00,-0.18,1050,94,14234,-50,6,-27,25,6
260,0.02,-0.00,-0.18,1052,120,14276,-50,7,-28,25,6
261,0.02,-0.00,-0.18,1038,114,14282,-52,6,-28,25,6
262,0.02,-0.00,-0.18,1020,132,14256,-49,7,-29,25,6
263,0.02,-0.00,-0.18,1040,158,14240,-52,8,-27,25,6
264,0.03,-0.00,-0.18,1064,102,14382,-51,8,-27,25,6
265,0.02,-0.00,-0.18,1032,118,14270,-50,7,-27,25,6
266,0.03,-0.00,-0.18,1026,114,14264,-52,6,-28,25,6
267,0.03,-0.00,-0.18,1020,150,14164,-51,7,-27,25,6
268,0.03,-0.00,-0.18,1070,148,14298,-51,6,-28,25,6
269,0.03,-0.00,-0.18,1052,134,14234,-50,8,-27,25,6
270,0.03,-0.00,-0.18,1058,138,14178,-51,8,-28,25,6
271,0.03,-0.00,-0.19,1030,132,14206,-50,6,-28,25,6
272,0.03,-0.00,-0.19,1102,124,14210,-51,7,-28,25,6
273,0.03,-0.00,-0.19,1010,142,14260,-51,7,-28,25,6
274,0.03,-0.00,-0.19,1066,152,14198,-51,6,-28,25,6
275,0.03,-0.00,-0.19,1054,84,14196,-51,7,-28,25,6
276,0.03,-0.01,-0.19,1108,108,14260,-51,6,-27,25,6
277,0.03,-0.01,-0.19,1074,156,14216,-50,7,-27,25,6
278,0.03,-0.01,-0.19,1048,106,14284,-52,5,-29,25,6
279,0.03,-0.01,-0.19,1106,146,14348,-50,6,-28,25,6
280,0.03,-0.01,-0.19,1044,70,14250,-51,7,-27,25,6
281,0.03,-0.01,-0.19,1080,150,14238,-52,7,-27,25,6
282,0.03,-0.01,-0.19,1044,138,14260,-50,7,-28,25,6
283,0.03,-0.01,-0.19,1128,182,14286,-50,6,-28,25,6
284,0.02,-0.01,-0.19,1032,108,14214,-52,7,-28,25,6
285,0.02,-0.01,-0.19,1048,108,14314,-50,7,-28,25,6
286,0.02,-0.01,-0.19,1078,154,14250,-51,7,-28,25,6
287,0.02,-0.01,-0.19,1102,124,14262,-50,6,-28,25,6
288,0.02,-0.01,-0.20,1108,196,14230,-52,6,-27,25,6
289,0.02,-0.01,-0.19,1068,162,14276,-51,7,-27,25,6
290,0.02,-0.01,-0.20,1022,210,14312,-50,7,-28,25,6
291,0.02,-0.01,-0.20,1020,126,14268,-50,5,-28,25,6
292,0.02,-0.01,-0.20,1078,116,14266,-52,6,-27,25,6
293,0.02,-0.01,-0.20,1070,126,14226,-51,6,-28,25,6
294,0.02,-0.01,-0.20,978,132,14194,-52,6,-29,25,6
295,0.02,-0.01,-0.20,1036,108,14210,-52,7,-28,25,6
296,0.02,-0.01,-0.20,1066,110,14270,-50,5,-28,25,6
297,0.02,-0.01,-0.20,1026,134,14356,-51,6,-27,25,6
298,0.02,-0.01,-0.20,1092,140,14306,-51,6,-27,25,6
299,0.02,-0.01,-0.20,1044,190,14328,-50,6,-28,25,6
300,0.02,-0.01,-0.20,1112,140,14224,-51,6,-28,25,6
301,0.02,-0.01,-0.20,1084,112,14280,-51,7,-28,25,6
302,0.02,-0.01,-0.20,1064,96,14322,-51,7,-29,25,6
303,0.02,-0.01,-0.20,1036,72,14232,-51,7,-28,25,6
304,0.02,-0.01,-0.20,1052,158,14320,-52,6,-28,25,6
305,0.02,-0.01,-0.20,1044,110,14236,-51,7,-27,25,6
306,0.02,-0.01,-0.20,1030,140,14338,-50,7,-28,25,6
307,0.02,-0.01,-0.20,1092,158,14192,-49,7,-29,25,6
308,0.02,-0.01,-0.21,1064,108,14264,-52,7,-28,25,6
309,0.02,-0.01,-0.21,1064,122,14312,-51,7,-28,25,6
310,0.02,-0.01,-0.21,1056,156,14212,-51,7,-29,25,6
311,0.02,-0.01,-0.21,1082,84,14286,-52,6,-28,25,6
312,0.02,-0.02,-0.21,1016,146,14156,-52,6,-29,25,6
313,0.02,-0.02,-0.21,1116,76,14264,-52,9,-26,25,6
314,0.02,-0.02,-0.21,1038,116,14300,-50,8,-28,25,6
315,0.02,-0.02,-0.21,1044,150,14240,-52,7,-28,25,6
316,0.02,-0.02,-0.21,1074,136,14256,-51,7,-27,25,6
317,0.02,-0.02,-0.21,1056,172,14252,-50,7,-29,25,6
318,0.02,-0.02,-0.21,1038,126,14376,-51,6,-28,25,6
319,0.02,-0.02,-0.21,1154,142,14354,-51,6,-28,25,6
320,0.02,-0.02,-0.21,1058,166,14290,-51,7,-28,25,6
321,0.02,-0.02,-0.21,1022,136,14270,-51,7,-28,25,6
322,0.02,-0.02,-0.21,1042,112,14330,-51,5,-28,25,6
323,0.02,-0.02,-0.21,1070,106,14168,-51,8,-27,25,6
324,0.02,-0.02,-0.21,1066,84,14170,-50,7,-30,25,6
325,0.02,-0.02,-0.22,1040,96,14246,-51,6,-26,25,6
326,0.02,-0.02,-0.22,1030,144,14162,-52,6,-28,25,6
327,0.02,-0.02,-0.22,1068,188,14242,-50,7,-27,25,6
328,0.02,-0.02,-0.22,1094,112,14314,-51,7,-27,25,6
329,0.02,-0.02,-0.22,1056,114,14200,-50,6,-28,25,6
330,0.02,-0.02,-0.22,1054,114,14290,-50,5,-27,25,6
331,0.02,-0.02,-0.22,1042,110,14308,-51,6,-28,25,6
332,0.02,-0.02,-0.22,1130,78,14378,-50,7,-27,25,6
333,0.02,-0.02,-0.22,1072,52,14296,-51,6,-27,25,6
334,0.02,-0.02,-0.22,1030,124,14230,-51,6,-28,25,6
335,0.02,-0.02,-0.22,1074,102,14248,-51,5,-27,25,6
336,0.02,-0.03,-0.22,1140,156,14264,-52,7,-26,25,6
337,0.02,-0.03,-0.22,1000,150,14270,-51,7,-28,25,6
338,0.02,-0.02,-0.22,1044,114,14318,-51,6,-27,25,6
339,0.02,-0.03,-0.22,1046,132,14254,-51,7,-28,25,6
340,0.02,-0.03,-0.22,1104,136,14188,-51,7,-28,25,6
341,0.02,-0.03,-0.22,1064,136,14286,-51,7,-27,25,6
342,0.02,-0.03,-0.22,1052,146,14252,-50,6,-28,25,6
343,0.02,-0.03,-0.22,1066,84,14248,-52,7,-27,25,6
344,0.02,-0.03,-0.22,1084,156,14226,-52,6,-28,25,6
345,0.02,-0.03,-0.22,1106,158,14298,-51,7,-27,25,6
346,0.02,-0.03,-0.22,1058,94,14292,-51,7,-28,25,6
347,0.02,-0.03,-0.22,1066,88,14344,-51,8,-28,25,6
348,0.02,-0.03,-0.23,1078,132,14320,-51,5,-26,25,6
349,0.02,-0.03,-0.22,1080,156,14248,-51,6,-27,25,6
350,0.02,-0.03,-0.23,1032,154,14288,-51,7,-27,25,6
351,0.02,-0.03,-0.23,1112,144,14286,-51,6,-26,25,6
352,0.02,-0.03,-0.23,996,84,14168,-51,6,-28,25,6
353,0.02,-0.03,-0.23,1018,96,14262,-51,7,-27,25,6
354,0.02,-0.03,-0.23,1082,136,14360,-52,6,-28,25,6
355,0.02,-0.03,-0.23,1028,68,14240,-51,6,-27,25,6
356,0.02,-0.03,-0.23,1062,170,14242,-51,6,-28,25,6
357,0.02,-0.03,-0.23,1050,142,14294,-51,7,-27,25,6
358,0.02,-0.03,-0.23,1072,136,14278,-51,6,-28,25,6
359,0.02,-0.03,-0.23,1094,128,14362,-52,7,-28,25,7
360,0.02,-0.03,-0.23,1086,40,14142,-52,8,-27,25,7
361,0.02,-0.03,-0.23,1070,128,14276,-49,6,-28,25,7
362,0.02,-0.03,-0.23,1052,140,14240,-51,7,-28,25,7
363,0.02,-0.03,-0.23,1050,92,14216,-51,7,-26,25,7
364,0.02,-0.03,-0.23,1078,94,14200,-51,6,-28,25,7
365,0.02,-0.03,-0.23,1038,86,14308,-52,6,-28,25,7
366,0.02,-0.04,-0.23,1072,160,14194,-51,6,-29,25,7
367,0.02,-0.04,-0.23,1028,178,14292,-52,5,-27,25,7
368,0.02,-0.04,-0.23,1128,36,14120,-52,7,-29,25,7
369,0.02,-0.04,-0.23,1050,126,14388,-51,7,-29,25,7
370,0.02,-0.04,-0.24,1024,118,14212,-51,6,-28,25,7
371,0.02,-0.04,-0.24,990,86,14308,-51,7,-27,25,7
372,0.02,-0.04,-0.24,1024,112,14180,-51,7,-28,25,7
373,0.02,-0.04,-0.24,1106,102,14336,-51,7,-29,25,7
374,0.02,-0.04,-0.24,978,150,14276,-51,7,-27,25,7
375,0.02,-0.04,-0.24,1040,188,14266,-51,6,-28,25,7
376,0.02,-0.04,-0.24,1088,110,14186,-51,7,-27,25,7
377,0.02,-0.04,-0.24,1008,110,14244,-50,6,-28,25,7
378,0.02,-0.04,-0.24,1054,134,14066,-52,6,-28,25,7
379,0.02,-0.04,-0.24,1054,122,14234,-52,5,-28,25,7
380,0.02,-0.04,-0.24,1078,22,14204,-51,7,-28,25,7
381,0.02,-0.04,-0.24,1032,152,14280,-51,7,-27,25,7
382,0.02,-0.04,-0.24,1070,130,14210,-52,6,-28,25,7
383,0.02,-0.04,-0.24,1058,130,14244,-51,6,-26,25,7
384,0.02,-0.04,-0.24,1094,104,14314,-51,6,-28,25,7
385,0.02,-0.04,-0.24,1104,144,14266,-51,8,-28,25,7
386,0.02,-0.04,-0.25,1084,152,14134,-51,6,-28,25,7
387,0.02,-0.04,-0.25,1046,130,14260,-52,6,-28,25,7
388,0.02,-0.04,-0.25,1018,140,14336,-51,7,-28,25,7
