title=静止五分钟采集的第一次数据
time=2022-10-25 21:15
freq=100
note=开发板长边与桌子长边平行，输出电压的两个电极在我坐的这一侧
head=count,pitch,roll,yaw,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,minutes,seconds
235,-0.19,0.07,-0.04,980,76,13750,-59,-6,-17,25,5
236,-0.19,0.07,-0.04,922,92,13780,-58,-6,-17,25,5
237,-0.19,0.06,-0.04,952,142,13702,-58,-6,-17,25,5
238,-0.19,0.06,-0.04,944,54,13732,-59,-7,-17,25,5
239,-0.19,0.06,-0.04,936,74,13774,-57,-6,-17,25,5
240,-0.19,0.06,-0.04,978,70,13728,-59,-7,-16,25,5
241,-0.19,0.06,-0.04,944,86,13748,-59,-9,-18,25,5
242,-0.19,0.06,-0.04,904,84,13732,-59,-9,-18,25,5
243,-0.19,0.06,-0.04,1036,106,13778,-59,-6,-17,25,5
244,-0.19,0.06,-0.04,936,92,13804,-58,-6,-18,25,6
245,-0.19,0.06,-0.04,946,100,13656,-59,-6,-18,25,6
246,-0.19,0.06,-0.04,896,112,13670,-58,-7,-17,25,6
247,-0.19,0.06,-0.04,984,94,13730,-59,-6,-18,25,6
248,-0.19,0.06,-0.04,978,86,13732,-58,-7,-17,25,6
249,-0.19,0.06,-0.04,948,112,13730,-59,-6,-18,25,6
250,-0.19,0.05,-0.04,1030,84,13676,-57,-7,-17,25,6
251,-0.19,0.05,-0.04,1000,118,13702,-58,-7,-17,25,6
252,-0.19,0.05,-0.04,1022,144,13696,-58,-6,-17,25,6
253,-0.19,0.05,-0.04,1096,102,13692,-59,-6,-18,25,6
254,-0.20,0.05,-0.04,978,104,13774,-59,-5,-16,25,6
255,-0.20,0.05,-0.04,928,100,13716,-58,-7,-17,25,6
256,-0.20,0.05,-0.04,1012,106,13754,-60,-8,-17,25,6
257,-0.20,0.05,-0.04,972,90,13704,-58,-7,-19,25,6
258,-0.20,0.05,-0.04,968,128,13714,-58,-7,-18,25,6
259,-0.20,0.05,-0.04,936,112,13706,-59,-6,-17,25,6
260,-0.20,0.05,-0.04,990,118,13812,-59,-8,-17,25,6
261,-0.20,0.05,-0.04,952,108,13748,-59,-5,-18,25,6
262,-0.20,0.05,-0.04,998,102,13744,-58,-6,-19,25,6
263,-0.20,0.05,-0.04,978,118,13638,-60,-6,-17,25,6
264,-0.20,0.05,-0.04,996,88,13688,-57,-7,-17,25,6
265,-0.20,0.05,-0.04,1012,122,13812,-59,-6,-16,25,6
266,-0.20,0.05,-0.04,986,120,13678,-58,-8,-18,25,6
267,-0.20,0.05,-0.04,1024,130,13768,-60,-6,-17,25,6
268,-0.20,0.05,-0.04,938,114,13698,-58,-5,-18,25,6
269,-0.20,0.05,-0.04,1028,94,13854,-59,-6,-18,25,6
270,-0.20,0.05,-0.04,974,48,13774,-58,-9,-18,25,6
271,-0.20,0.04,-0.04,986,118,13816,-59,-7,-18,25,6
272,-0.20,0.04,-0.04,998,100,13846,-58,-7,-18,25,6
273,-0.20,0.04,-0.04,942,124,13758,-57,-8,-16,25,6
274,-0.20,0.04,-0.04,986,132,13774,-58,-7,-19,25,6
275,-0.20,0.04,-0.04,938,138,13730,-58,-6,-18,25,6
276,-0.20,0.04,-0.04,994,106,13704,-58,-6,-17,25,6
277,-0.20,0.04,-0.04,970,138,13754,-59,-6,-18,25,6
278,-0.20,0.04,-0.04,968,110,13688,-58,-6,-17,25,6
279,-0.20,0.04,-0.04,992,114,13616,-59,-4,-17,25,6
280,-0.21,0.04,-0.04,1022,118,13728,-59,-7,-19,25,6
281,-0.21,0.04,-0.04,948,144,13712,-59,-8,-17,25,6
282,-0.21,0.04,-0.04,974,96,13714,-58,-4,-18,25,6
283,-0.21,0.04,-0.04,916,200,13710,-59,-6,-18,25,6
284,-0.21,0.04,-0.04,952,82,13758,-59,-5,-17,25,6
285,-0.21,0.04,-0.04,936,84,13704,-60,-7,-16,25,6
286,-0.21,0.04,-0.04,910,78,13698,-57,-4,-16,25,6
287,-0.20,0.04,-0.04,944,52,13802,-60,-5,-18,25,6
288,-0.20,0.04,-0.04,960,124,13760,-60,-6,-17,25,6
289,-0.20,0.04,-0.04,1056,94,13726,-59,-8,-18,25,6
290,-0.20,0.03,-0.04,944,92,13696,-60,-5,-18,25,6
291,-0.20,0.03,-0.04,924,92,13784,-59,-7,-19,25,6
292,-0.20,0.03,-0.04,960,142,13730,-59,-7,-18,25,6
293,-0.20,0.03,-0.04,994,82,13744,-58,-5,-17,25,6
294,-0.20,0.03,-0.04,1018,78,13742,-59,-6,-17,25,6
295,-0.20,0.03,-0.04,1000,84,13736,-60,-6,-18,25,6
296,-0.21,0.03,-0.04,1010,142,13764,-58,-8,-17,25,6
297,-0.21,0.03,-0.04,954,96,13788,-58,-6,-16,25,6
298,-0.21,0.03,-0.04,948,118,13766,-58,-5,-18,25,6
299,-0.21,0.03,-0.04,904,136,13808,-58,-7,-17,25,6
300,-0.20,0.03,-0.04,920,90,13804,-60,-8,-17,25,6
301,-0.20,0.03,-0.04,916,182,13824,-57,-7,-19,25,6
302,-0.20,0.03,-0.04,974,124,13682,-57,-6,-17,25,6
303,-0.20,0.03,-0.04,996,168,13730,-59,-7,-17,25,6
304,-0.20,0.03,-0.04,956,104,13762,-57,-6,-18,25,6
305,-0.20,0.03,-0.04,954,112,13722,-59,-6,-17,25,6
306,-0.20,0.03,-0.04,962,146,13802,-59,-7,-16,25,6
307,-0.20,0.03,-0.04,970,100,13724,-58,-7,-18,25,6
308,-0.21,0.03,-0.04,988,94,13756,-58,-6,-18,25,6
309,-0.20,0.03,-0.04,964,120,13724,-58,-7,-18,25,6
310,-0.21,0.03,-0.04,980,110,13902,-58,-6,-17,25,6
311,-0.21,0.03,-0.04,918,122,13772,-58,-7,-18,25,6
312,-0.20,0.03,-0.04,908,116,13762,-60,-5,-16,25,6
313,-0.20,0.03,-0.04,976,96,13716,-59,-7,-17,25,6
314,-0.20,0.03,-0.04,1000,106,13740,-57,-6,-17,25,6
315,-0.21,0.03,-0.04,1036,126,13778,-58,-6,-18,25,6
316,-0.21,0.03,-0.04,1006,146,13684,-58,-6,-20,25,6
317,-0.21,0.03,-0.04,916,86,13758,-58,-6,-18,25,6
318,-0.21,0.03,-0.04,904,98,13730,-59,-4,-17,25,6
319,-0.20,0.03,-0.04,964,142,13710,-58,-8,-18,25,6
320,-0.21,0.03,-0.04,970,156,13672,-58,-7,-16,25,6
321,-0.21,0.03,-0.04,1060,84,13796,-58,-7,-18,25,6
322,-0.21,0.03,-0.04,938,130,13726,-59,-6,-17,25,6
323,-0.21,0.03,-0.05,906,78,13700,-58,-8,-18,25,6
324,-0.21,0.03,-0.05,970,114,13790,-59,-7,-18,25,6
325,-0.21,0.03,-0.05,970,58,13696,-59,-7,-18,25,6
326,-0.21,0.02,-0.05,992,100,13810,-59,-6,-19,25,6
327,-0.21,0.02,-0.05,960,72,13760,-58,-7,-17,25,6
328,-0.21,0.02,-0.05,982,56,13804,-57,-6,-17,25,6
329,-0.21,0.02,-0.05,940,82,13798,-58,-7,-18,25,6
330,-0.21,0.02,-0.05,992,134,13740,-58,-7,-17,25,6
331,-0.21,0.02,-0.05,1000,170,13752,-60,-6,-17,25,6
332,-0.21,0.02,-0.05,1014,142,13744,-58,-7,-17,25,6
333,-0.21,0.02,-0.05,936,152,13732,-59,-9,-18,25,6
334,-0.21,0.03,-0.05,1012,118,13766,-58,-9,-18,25,6
335,-0.21,0.03,-0.05,988,124,13810,-58,-6,-17,25,6
336,-0.21,0.03,-0.05,972,86,13694,-59,-6,-19,25,6
337,-0.21,0.03,-0.05,952,64,13844,-59,-7,-16,25,6
338,-0.21,0.03,-0.05,944,38,13752,-59,-6,-17,25,6
339,-0.21,0.03,-0.05,1012,194,13748,-59,-6,-17,25,6
340,-0.21,0.03,-0.05,970,130,13772,-59,-6,-17,25,6
341,-0.21,0.03,-0.05,968,146,13752,-59,-6,-18,25,6
342,-0.21,0.03,-0.05,984,162,13678,-58,-5,-18,25,7
343,-0.21,0.03,-0.05,1002,124,13674,-58,-5,-18,25,7
344,-0.21,0.03,-0.05,974,118,13760,-59,-8,-19,25,7
345,-0.21,0.02,-0.05,982,68,13784,-59,-6,-18,25,7
346,-0.21,0.02,-0.05,940,76,13708,-59,-6,-19,25,7
347,-0.21,0.02,-0.05,940,142,13742,-60,-7,-17,25,7
348,-0.21,0.02,-0.05,924,24,13718,-58,-7,-17,25,7
349,-0.21,0.02,-0.05,956,160,13726,-60,-5,-17,25,7
350,-0.21,0.02,-0.05,960,100,13686,-60,-5,-18,25,7
351,-0.21,0.02,-0.05,964,92,13716,-58,-6,-18,25,7
352,-0.21,0.02,-0.05,1014,98,13772,-59,-6,-18,25,7
353,-0.21,0.02,-0.05,1018,82,13756,-58,-7,-18,25,7
354,-0.21,0.02,-0.05,954,92,13612,-59,-6,-18,25,7
355,-0.21,0.02,-0.05,976,126,13792,-58,-7,-19,25,7
356,-0.21,0.02,-0.05,1016,72,13774,-58,-8,-19,25,7
357,-0.21,0.02,-0.05,926,48,13716,-59,-6,-19,25,7
358,-0.21,0.02,-0.06,940,82,13712,-58,-6,-17,25,7
359,-0.21,0.02,-0.06,944,92,13820,-59,-8,-18,25,7
360,-0.21,0.02,-0.06,970,148,13820,-58,-6,-18,25,7
361,-0.21,0.02,-0.06,916,70,13760,-60,-4,-19,25,7
362,-0.21,0.01,-0.06,1028,30,13694,-57,-8,-17,25,7
363,-0.21,0.01,-0.06,974,128,13664,-59,-5,-17,25,7
364,-0.21,0.01,-0.06,986,164,13750,-58,-6,-18,25,7
365,-0.21,0.01,-0.06,982,90,13652,-58,-7,-18,25,7
366,-0.21,0.01,-0.06,968,28,13616,-59,-7,-17,25,7
367,-0.21,0.01,-0.06,974,104,13726,-59,-5,-18,25,7
368,-0.21,0.01,-0.06,1066,154,13720,-59,-5,-18,25,7
369,-0.21,0.01,-0.06,1000,72,13688,-58,-8,-18,25,7
370,-0.21,0.01,-0.06,988,172,13696,-60,-7,-19,25,7
371,-0.21,0.02,-0.06,902,138,13746,-59,-8,-18,25,7
372,-0.21,0.02,-0.06,1022,128,13640,-60,-7,-19,25,7
373,-0.22,0.01,-0.06,964,80,13708,-59,-7,-18,25,7
374,-0.22,0.01,-0.06,990,46,13768,-58,-5,-16,25,7
375,-0.22,0.01,-0.06,942,150,13732,-59,-6,-17,25,7
376,-0.22,0.01,-0.06,952,106,13732,-58,-7,-18,25,7
377,-0.21,0.01,-0.06,936,124,13636,-58,-5,-16,25,7
378,-0.21,0.01,-0.06,900,104,13632,-59,-7,-18,25,7
379,-0.21,0.01,-0.06,1024,86,13766,-60,-6,-17,25,7
