title=静止五分钟采集的第九次数据
time=2022-10-31 21:15
freq=100
note=开发板2长边与桌子长边平行，输出电压的两个电极在我坐的这一侧
head=count,pitch,roll,yaw,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,minutes,seconds
41,0.06,0.64,-0.04,1156,284,13506,-40,10,-31,25,2
42,0.06,0.63,-0.04,1152,164,13538,-39,7,-30,25,2
43,0.06,0.63,-0.04,1110,182,13450,-39,9,-31,25,2
44,0.06,0.62,-0.04,1114,172,13438,-40,9,-31,25,2
45,0.06,0.62,-0.04,1176,226,13566,-39,9,-32,25,2
46,0.06,0.61,-0.04,1136,154,13506,-39,9,-31,25,2
47,0.06,0.60,-0.04,1100,184,13588,-39,9,-30,25,2
48,0.06,0.60,-0.04,1110,222,13456,-38,9,-31,25,2
49,0.06,0.59,-0.05,1094,194,13534,-39,8,-31,25,2
50,0.06,0.59,-0.05,1180,220,13472,-39,9,-31,25,2
51,0.06,0.58,-0.05,1206,236,13530,-39,7,-32,25,2
52,0.06,0.58,-0.05,1176,220,13496,-39,10,-32,25,2
53,0.06,0.58,-0.05,1146,182,13506,-40,10,-32,25,2
54,0.06,0.57,-0.05,1162,144,13534,-38,9,-32,25,2
55,0.06,0.56,-0.05,1170,202,13512,-38,9,-31,25,2
56,0.06,0.56,-0.05,1096,258,13486,-39,11,-31,25,2
57,0.06,0.56,-0.05,1084,262,13476,-40,9,-32,25,2
58,0.06,0.55,-0.06,1120,178,13412,-39,9,-32,25,2
59,0.06,0.55,-0.06,1116,262,13514,-39,9,-31,25,2
60,0.06,0.54,-0.06,1120,244,13494,-40,9,-32,25,2
61,0.06,0.54,-0.06,1138,262,13476,-41,9,-30,25,2
62,0.06,0.53,-0.06,1156,180,13474,-39,9,-30,25,2
63,0.06,0.53,-0.06,1116,230,13524,-40,9,-31,25,3
64,0.06,0.52,-0.06,1166,236,13510,-40,9,-30,25,3
65,0.06,0.52,-0.06,1116,292,13612,-39,9,-31,25,3
66,0.06,0.52,-0.06,1152,224,13436,-39,10,-32,25,3
67,0.06,0.51,-0.06,1114,210,13538,-38,8,-31,25,3
68,0.05,0.51,-0.06,1164,224,13454,-38,9,-31,25,3
69,0.05,0.50,-0.06,1168,262,13580,-40,10,-31,25,3
70,0.05,0.50,-0.07,1188,244,13558,-38,8,-31,25,3
71,0.05,0.50,-0.07,1098,274,13426,-39,9,-31,25,3
72,0.05,0.49,-0.07,1046,196,13530,-40,8,-31,25,3
73,0.05,0.49,-0.07,1134,206,13464,-40,11,-30,25,3
74,0.05,0.48,-0.07,1092,162,13448,-39,11,-32,25,3
75,0.06,0.48,-0.07,1148,206,13536,-39,8,-31,25,3
76,0.06,0.47,-0.07,1142,230,13504,-39,9,-30,25,3
77,0.06,0.47,-0.07,1128,238,13596,-39,8,-31,25,3
78,0.06,0.47,-0.07,1136,242,13486,-39,8,-32,25,3
79,0.05,0.46,-0.07,1090,182,13528,-39,7,-31,25,3
80,0.05,0.46,-0.07,1118,210,13486,-38,9,-31,25,3
81,0.05,0.46,-0.08,1104,228,13486,-40,7,-31,25,3
82,0.05,0.45,-0.08,1152,168,13512,-40,10,-33,25,3
83,0.05,0.45,-0.08,1164,230,13548,-39,9,-32,25,3
84,0.05,0.44,-0.08,1086,254,13568,-40,8,-31,25,3
85,0.05,0.44,-0.08,1004,226,13424,-39,8,-31,25,3
86,0.05,0.43,-0.08,1202,202,13476,-40,8,-32,25,3
87,0.05,0.43,-0.08,1138,228,13344,-40,7,-32,25,3
88,0.05,0.43,-0.08,1192,182,13472,-38,9,-32,25,3
89,0.05,0.42,-0.09,1080,246,13544,-39,9,-32,25,3
90,0.05,0.42,-0.09,1172,224,13474,-40,8,-31,25,3
91,0.05,0.42,-0.09,1122,202,13512,-39,9,-30,25,3
92,0.05,0.41,-0.09,1172,182,13560,-40,8,-30,25,3
93,0.05,0.41,-0.09,1074,244,13474,-38,8,-32,25,3
94,0.05,0.40,-0.09,1090,254,13508,-38,8,-31,25,3
95,0.05,0.40,-0.09,1178,222,13434,-40,8,-33,25,3
96,0.05,0.40,-0.09,1142,194,13556,-40,9,-32,25,3
97,0.05,0.39,-0.09,1120,228,13504,-40,9,-31,25,3
98,0.05,0.39,-0.09,1130,228,13546,-40,8,-32,25,3
99,0.05,0.39,-0.09,1152,148,13548,-40,8,-32,25,3
100,0.05,0.38,-0.10,1138,204,13528,-39,8,-31,25,3
101,0.05,0.38,-0.10,1124,214,13582,-38,8,-31,25,3
102,0.05,0.37,-0.10,1124,162,13492,-38,9,-30,25,3
103,0.05,0.37,-0.10,1142,206,13510,-39,9,-31,25,3
104,0.05,0.37,-0.10,1160,160,13570,-39,9,-31,25,3
105,0.05,0.36,-0.10,1172,214,13514,-39,8,-32,25,3
106,0.05,0.36,-0.10,1168,254,13550,-40,7,-31,25,3
107,0.04,0.36,-0.10,1124,254,13520,-40,9,-30,25,3
108,0.04,0.35,-0.10,1114,196,13610,-40,6,-31,25,3
109,0.04,0.35,-0.10,1142,228,13458,-40,7,-31,25,3
110,0.04,0.35,-0.10,1126,202,13446,-39,8,-31,25,3
111,0.04,0.34,-0.11,1070,230,13480,-38,9,-32,25,3
112,0.04,0.34,-0.11,1202,156,13492,-39,8,-32,25,3
113,0.04,0.34,-0.11,1072,216,13570,-39,9,-32,25,3
114,0.04,0.33,-0.11,1124,280,13488,-40,9,-31,25,3
115,0.04,0.33,-0.11,1118,234,13544,-39,10,-31,25,3
116,0.04,0.33,-0.11,1148,248,13542,-39,8,-31,25,3
117,0.04,0.33,-0.11,1166,248,13432,-39,9,-31,25,3
118,0.04,0.33,-0.11,1156,176,13546,-39,8,-30,25,3
119,0.04,0.32,-0.11,1102,258,13594,-39,8,-31,25,3
120,0.04,0.32,-0.11,1110,248,13474,-39,9,-31,25,3
121,0.04,0.32,-0.11,1128,220,13508,-39,9,-32,25,3
122,0.04,0.31,-0.11,1146,226,13526,-39,9,-31,25,3
123,0.04,0.31,-0.12,1142,222,13614,-39,9,-31,25,3
124,0.04,0.31,-0.12,1096,180,13566,-40,7,-30,25,3
125,0.04,0.31,-0.12,1152,228,13468,-39,8,-32,25,3
126,0.04,0.30,-0.12,1088,194,13550,-39,9,-32,25,3
127,0.04,0.30,-0.12,1154,234,13492,-39,8,-31,25,3
128,0.04,0.30,-0.12,1178,278,13498,-38,8,-32,25,3
129,0.04,0.30,-0.12,1172,204,13536,-40,9,-32,25,3
130,0.04,0.29,-0.12,1146,204,13488,-39,10,-32,25,3
131,0.04,0.29,-0.12,1138,184,13424,-39,10,-32,25,3
132,0.04,0.29,-0.12,1144,212,13410,-38,8,-30,25,3
133,0.04,0.29,-0.12,1174,280,13544,-39,8,-32,25,3
134,0.03,0.28,-0.12,1114,196,13590,-40,8,-31,25,3
135,0.03,0.28,-0.13,1116,212,13602,-39,10,-31,25,3
136,0.04,0.28,-0.13,1110,216,13476,-39,9,-31,25,3
137,0.04,0.28,-0.13,1122,238,13450,-38,9,-31,25,3
138,0.04,0.27,-0.13,1108,240,13516,-39,9,-31,25,3
139,0.04,0.27,-0.13,1142,190,13570,-40,8,-30,25,3
140,0.04,0.27,-0.13,1136,206,13506,-39,8,-31,25,3
141,0.03,0.27,-0.13,1186,228,13474,-39,8,-30,25,3
142,0.03,0.26,-0.13,1068,240,13530,-39,8,-31,25,3
143,0.03,0.26,-0.13,1092,228,13498,-40,8,-30,25,3
144,0.03,0.26,-0.13,1160,248,13518,-40,9,-30,25,3
145,0.04,0.26,-0.13,1188,252,13522,-40,7,-32,25,3
146,0.03,0.25,-0.13,1160,212,13482,-40,9,-31,25,3
147,0.03,0.25,-0.13,1148,140,13600,-39,7,-32,25,3
148,0.03,0.25,-0.13,1142,200,13460,-39,9,-32,25,3
149,0.03,0.25,-0.14,1080,208,13606,-39,9,-32,25,3
150,0.03,0.24,-0.14,1162,204,13522,-39,9,-31,25,3
151,0.03,0.24,-0.14,1098,184,13474,-38,10,-32,25,3
152,0.03,0.24,-0.14,1184,202,13432,-39,9,-31,25,3
153,0.03,0.24,-0.14,1186,218,13466,-39,8,-31,25,3
154,0.03,0.23,-0.14,1128,250,13454,-40,9,-31,25,3
155,0.03,0.23,-0.14,1138,184,13454,-38,7,-31,25,3
156,0.03,0.23,-0.14,1166,240,13528,-39,9,-31,25,3
157,0.03,0.23,-0.14,1108,270,13482,-39,9,-31,25,3
158,0.03,0.22,-0.14,1156,252,13540,-39,8,-32,25,3
159,0.03,0.22,-0.14,1170,212,13476,-39,9,-31,25,3
160,0.03,0.22,-0.15,1176,210,13534,-39,8,-31,25,3
161,0.03,0.22,-0.15,1130,182,13470,-39,8,-31,25,3
162,0.03,0.22,-0.15,1176,206,13542,-39,9,-31,25,3
163,0.03,0.21,-0.15,1096,260,13492,-39,9,-32,25,3
164,0.03,0.21,-0.15,1104,222,13544,-40,9,-31,25,4
165,0.03,0.21,-0.15,1132,198,13598,-40,8,-31,25,4
166,0.03,0.21,-0.15,1132,204,13468,-39,9,-30,25,4
167,0.03,0.21,-0.15,1116,234,13568,-39,8,-32,25,4
168,0.03,0.21,-0.15,1166,204,13522,-39,9,-31,25,4
169,0.03,0.21,-0.15,1148,214,13568,-39,9,-30,25,4
170,0.03,0.20,-0.15,1122,256,13550,-39,8,-32,25,4
171,0.03,0.20,-0.16,1102,182,13522,-39,10,-31,25,4
172,0.03,0.20,-0.16,1116,168,13510,-40,7,-32,25,4
173,0.03,0.20,-0.16,1100,230,13486,-39,9,-31,25,4
174,0.03,0.20,-0.16,1114,268,13496,-39,9,-31,25,4
175,0.03,0.19,-0.16,1168,252,13514,-40,9,-32,25,4
176,0.03,0.19,-0.16,1120,270,13340,-40,9,-32,25,4
177,0.03,0.19,-0.16,1148,206,13452,-39,8,-32,25,4
178,0.03,0.19,-0.16,1124,256,13496,-39,8,-32,25,4
179,0.03,0.19,-0.17,1188,228,13420,-39,8,-31,25,4
180,0.03,0.19,-0.17,1146,196,13498,-40,7,-31,25,4
181,0.02,0.18,-0.17,1148,204,13594,-40,8,-30,25,4
182,0.02,0.18,-0.17,1170,178,13502,-38,8,-31,25,4
183,0.02,0.18,-0.17,1166,206,13494,-40,9,-32,25,4
184,0.02,0.18,-0.17,1098,258,13448,-39,9,-32,25,4
185,0.02,0.18,-0.17,1208,230,13418,-39,7,-31,25,4
186,0.02,0.17,-0.17,1130,186,13420,-40,10,-31,25,4
187,0.02,0.17,-0.17,1106,178,13584,-38,9,-30,25,4
188,0.02,0.17,-0.17,1140,232,13512,-39,9,-31,25,4
189,0.02,0.17,-0.17,1058,194,13502,-40,9,-32,25,4
190,0.02,0.17,-0.17,1104,232,13542,-40,9,-32,25,4
191,0.02,0.17,-0.18,1048,196,13472,-39,9,-31,25,4
192,0.02,0.16,-0.18,1088,222,13464,-40,9,-32,25,4
193,0.02,0.16,-0.18,1170,192,13540,-38,9,-31,25,4
194,0.02,0.16,-0.18,1188,216,13512,-39,8,-31,25,4
195,0.02,0.16,-0.18,1150,238,13448,-39,8,-31,25,4
196,0.02,0.16,-0.18,1196,136,13528,-40,8,-30,25,4
197,0.02,0.15,-0.18,1150,194,13532,-40,8,-31,25,4
198,0.02,0.15,-0.18,1116,160,13496,-40,8,-31,25,4
199,0.02,0.15,-0.18,1172,212,13482,-39,8,-32,25,4
200,0.02,0.15,-0.18,1086,282,13500,-39,9,-32,25,4
201,0.02,0.15,-0.18,1158,236,13580,-38,9,-32,25,4
202,0.02,0.14,-0.19,1148,218,13572,-39,9,-31,25,4
203,0.02,0.14,-0.19,1132,178,13500,-40,9,-32,25,4
204,0.02,0.14,-0.19,1134,264,13482,-39,9,-32,25,4
205,0.02,0.14,-0.19,1162,224,13558,-38,8,-31,25,4
206,0.02,0.14,-0.19,1152,208,13390,-39,8,-32,25,4
207,0.02,0.14,-0.19,1150,172,13510,-39,9,-32,25,4
208,0.02,0.14,-0.19,1138,224,13492,-39,9,-31,25,4
209,0.02,0.13,-0.19,1160,236,13486,-40,9,-31,25,4
210,0.02,0.13,-0.19,1156,192,13462,-39,9,-32,25,4
211,0.02,0.13,-0.19,1180,222,13524,-39,9,-32,25,4
212,0.02,0.13,-0.20,1176,228,13502,-40,10,-32,25,4
213,0.02,0.13,-0.20,1174,198,13516,-40,10,-31,25,4
214,0.02,0.13,-0.20,1132,184,13514,-38,8,-31,25,4
215,0.02,0.12,-0.20,1156,190,13502,-38,8,-31,25,4
216,0.02,0.12,-0.20,1072,164,13504,-39,10,-32,25,4
217,0.02,0.12,-0.20,1138,176,13462,-39,9,-31,25,4
218,0.02,0.12,-0.20,1208,184,13536,-39,9,-33,25,4
219,0.02,0.12,-0.20,1078,268,13534,-39,8,-31,25,4
220,0.02,0.12,-0.20,1088,188,13424,-40,8,-30,25,4
221,0.02,0.11,-0.20,1120,164,13500,-38,9,-30,25,4
222,0.02,0.11,-0.20,1214,206,13482,-39,9,-31,25,4
223,0.01,0.11,-0.21,1154,174,13472,-39,7,-31,25,4
224,0.01,0.11,-0.21,1102,236,13486,-40,8,-31,25,4
225,0.01,0.11,-0.21,1194,210,13420,-39,9,-31,25,4
226,0.01,0.11,-0.21,1142,256,13482,-38,9,-32,25,4
227,0.01,0.11,-0.21,1152,182,13560,-40,9,-31,25,4
228,0.01,0.10,-0.21,1110,242,13470,-38,8,-32,25,4
229,0.01,0.10,-0.21,1170,186,13492,-39,9,-32,25,4
230,0.01,0.10,-0.21,1118,190,13490,-39,9,-32,25,4
231,0.01,0.10,-0.21,1144,188,13432,-40,9,-31,25,4
232,0.01,0.10,-0.21,1172,202,13560,-40,8,-32,25,4
233,0.01,0.10,-0.22,1172,202,13542,-39,9,-31,25,4
234,0.01,0.09,-0.22,1120,224,13468,-40,8,-30,25,4
235,0.01,0.09,-0.22,1140,228,13468,-39,8,-32,25,4
236,0.01,0.09,-0.22,1058,238,13512,-39,9,-31,25,4
237,0.01,0.09,-0.22,1114,232,13654,-38,8,-31,25,4
238,0.01,0.09,-0.22,1156,232,13494,-40,9,-31,25,4
239,0.01,0.09,-0.22,1128,280,13538,-40,8,-32,25,4
240,0.01,0.09,-0.22,1154,238,13424,-38,8,-31,25,4
241,0.01,0.09,-0.22,1124,186,13498,-39,9,-31,25,4
242,0.01,0.09,-0.22,1144,206,13574,-39,8,-31,25,4
243,0.01,0.09,-0.22,1144,216,13440,-39,8,-31,25,4
244,0.01,0.09,-0.23,1152,194,13472,-39,9,-30,25,4
245,0.01,0.09,-0.23,1138,178,13498,-40,10,-30,25,4
246,0.01,0.08,-0.23,1150,248,13468,-39,10,-31,25,4
247,0.01,0.08,-0.23,1122,190,13532,-38,8,-32,25,4
248,0.01,0.08,-0.23,1154,202,13588,-39,8,-31,25,4
249,0.01,0.08,-0.23,1186,204,13606,-40,8,-32,25,4
250,0.01,0.08,-0.23,1104,188,13600,-41,7,-31,25,4
251,0.01,0.08,-0.23,1190,196,13468,-38,9,-30,25,4
252,0.01,0.08,-0.23,1132,238,13524,-38,8,-32,25,4
253,0.01,0.08,-0.23,1122,212,13596,-39,9,-30,25,4
254,0.01,0.07,-0.23,1164,242,13420,-39,9,-31,25,4
255,0.01,0.07,-0.23,1208,220,13464,-39,8,-31,25,4
256,0.01,0.07,-0.23,1142,250,13540,-38,8,-31,25,4
257,0.00,0.07,-0.24,1150,200,13464,-39,8,-31,25,4
258,0.00,0.07,-0.24,1122,204,13424,-38,9,-31,25,4
259,0.01,0.07,-0.24,1160,186,13472,-39,9,-30,25,4
260,0.00,0.07,-0.24,1156,256,13468,-40,10,-31,25,4
261,0.01,0.07,-0.24,1134,200,13468,-39,8,-29,25,4
262,0.01,0.07,-0.24,1166,220,13554,-39,8,-30,25,4
263,0.01,0.07,-0.24,1164,206,13538,-40,7,-30,25,4
264,0.01,0.07,-0.24,1138,246,13498,-39,9,-32,25,4
265,0.00,0.07,-0.24,1124,238,13556,-39,9,-30,25,5
266,0.00,0.07,-0.24,1146,262,13492,-39,8,-32,25,5
267,0.00,0.07,-0.24,1144,202,13526,-39,8,-31,25,5
268,0.00,0.07,-0.24,1156,174,13546,-39,8,-32,25,5
269,0.00,0.06,-0.24,1168,256,13494,-40,9,-32,25,5
270,0.00,0.06,-0.25,1118,248,13466,-38,9,-31,25,5
271,0.00,0.06,-0.25,1116,214,13490,-39,9,-32,25,5
272,0.00,0.06,-0.25,1096,180,13450,-39,10,-30,25,5
273,0.00,0.06,-0.25,1114,172,13472,-39,10,-32,25,5
274,0.00,0.06,-0.25,1166,202,13548,-39,9,-31,25,5
275,0.00,0.06,-0.25,1156,214,13456,-39,9,-31,25,5
276,0.00,0.06,-0.25,1138,250,13498,-40,8,-31,25,5
277,0.00,0.06,-0.25,1100,208,13392,-40,7,-31,25,5
278,0.00,0.06,-0.25,1164,236,13554,-39,9,-31,25,5
279,0.00,0.06,-0.25,1108,270,13522,-39,9,-31,25,5
280,0.00,0.06,-0.25,1122,254,13490,-40,8,-31,25,5
281,0.00,0.06,-0.25,1186,232,13414,-40,8,-31,25,5
282,0.00,0.06,-0.26,1108,308,13520,-40,9,-31,25,5
283,0.00,0.06,-0.26,1166,246,13480,-39,7,-32,25,5
284,0.00,0.06,-0.26,1130,220,13496,-40,8,-30,25,5
285,0.00,0.06,-0.26,1160,226,13490,-39,8,-30,25,5
286,-0.00,0.06,-0.26,1098,202,13474,-39,9,-30,25,5
287,-0.00,0.06,-0.26,1108,262,13486,-39,8,-31,25,5
288,-0.00,0.05,-0.26,1120,218,13492,-39,8,-31,25,5
289,-0.00,0.05,-0.26,1118,220,13566,-40,9,-31,25,5
290,0.00,0.05,-0.26,1104,186,13524,-39,8,-32,25,5
291,0.00,0.05,-0.26,1144,160,13488,-39,9,-31,25,5
292,0.00,0.05,-0.26,1132,198,13396,-40,8,-32,25,5
293,0.00,0.05,-0.26,1132,192,13434,-39,7,-31,25,5
294,0.00,0.05,-0.26,1100,240,13560,-40,8,-32,25,5
295,0.00,0.05,-0.27,1150,214,13478,-41,9,-31,25,5
296,0.00,0.04,-0.27,1108,192,13506,-39,9,-32,25,5
297,0.00,0.04,-0.27,1100,258,13500,-39,9,-30,25,5
298,0.00,0.04,-0.27,1164,242,13396,-39,9,-32,25,5
299,0.00,0.04,-0.27,1094,168,13502,-40,8,-32,25,5
300,0.00,0.04,-0.27,1162,186,13562,-40,9,-31,25,5
301,0.00,0.04,-0.27,1198,230,13622,-39,7,-30,25,5
302,0.00,0.04,-0.27,1154,266,13520,-40,7,-31,25,5
303,0.00,0.04,-0.27,1138,238,13578,-38,10,-31,25,5
304,0.00,0.04,-0.27,1148,196,13526,-40,8,-32,25,5
305,0.00,0.04,-0.27,1126,246,13542,-39,9,-31,25,5
306,0.00,0.03,-0.27,1146,202,13576,-40,8,-31,25,5
307,0.00,0.03,-0.28,1088,220,13456,-40,8,-32,25,5
308,0.00,0.03,-0.28,1172,238,13522,-39,9,-31,25,5
309,0.00,0.03,-0.28,1128,232,13456,-39,8,-32,25,5
310,0.00,0.03,-0.28,1154,240,13482,-39,10,-31,25,5
311,0.00,0.03,-0.28,1162,238,13602,-39,8,-31,25,5
312,0.00,0.03,-0.28,1154,180,13532,-40,9,-29,25,5
313,0.00,0.03,-0.28,1162,210,13536,-39,8,-31,25,5
314,0.00,0.03,-0.28,1072,286,13412,-40,9,-32,25,5
315,0.00,0.03,-0.28,1158,270,13448,-39,9,-31,25,5
316,0.00,0.03,-0.28,1138,260,13522,-39,9,-31,25,5
317,0.01,0.03,-0.28,1108,196,13406,-39,8,-31,25,5
318,0.01,0.03,-0.28,1146,236,13436,-38,10,-31,25,5
319,0.01,0.03,-0.28,1128,212,13596,-38,8,-32,25,5
320,0.01,0.03,-0.29,1122,230,13558,-40,8,-32,25,5
321,0.01,0.03,-0.29,1110,228,13456,-39,9,-30,25,5
322,0.01,0.03,-0.29,1164,198,13530,-39,9,-32,25,5
323,0.00,0.03,-0.29,1212,278,13522,-40,9,-31,25,5
324,0.00,0.03,-0.29,1140,258,13500,-39,9,-32,25,5
325,0.00,0.03,-0.29,1204,204,13604,-40,8,-32,25,5
326,0.00,0.03,-0.29,1114,188,13468,-40,9,-31,25,5
327,0.00,0.02,-0.29,1104,212,13466,-40,9,-32,25,5
328,0.00,0.02,-0.29,1204,206,13460,-40,8,-30,25,5
329,0.00,0.02,-0.29,1156,222,13564,-39,9,-31,25,5
330,0.00,0.02,-0.29,1104,254,13508,-38,8,-31,25,5
331,0.00,0.02,-0.30,1108,220,13484,-39,8,-30,25,5
332,0.00,0.02,-0.30,1174,180,13500,-39,9,-32,25,5
333,0.00,0.02,-0.30,1140,216,13516,-38,9,-32,25,5
334,0.00,0.02,-0.30,1196,278,13434,-39,8,-30,25,5
335,0.00,0.02,-0.30,1130,178,13578,-39,9,-31,25,5
336,0.00,0.02,-0.30,1112,212,13444,-40,9,-32,25,5
337,0.00,0.02,-0.30,1194,180,13490,-40,9,-32,25,5
338,0.00,0.02,-0.30,1146,216,13536,-39,7,-30,25,5
339,0.00,0.02,-0.30,1180,236,13384,-39,9,-31,25,5
340,0.00,0.02,-0.30,1154,212,13482,-40,8,-32,25,5
341,0.00,0.02,-0.30,1126,244,13472,-38,8,-32,25,5
342,0.00,0.02,-0.31,1152,194,13512,-38,10,-32,25,5
343,0.00,0.02,-0.31,1152,218,13552,-39,9,-30,25,5
344,0.00,0.02,-0.31,1176,214,13478,-40,10,-31,25,5
345,0.00,0.01,-0.31,1142,240,13488,-39,8,-31,25,5
346,0.00,0.01,-0.31,1184,210,13506,-39,9,-32,25,5
347,0.00,0.01,-0.31,1104,222,13438,-39,8,-31,25,5
348,0.00,0.01,-0.31,1154,192,13492,-39,8,-31,25,5
349,0.00,0.01,-0.31,1152,244,13538,-38,8,-31,25,5
350,0.00,0.01,-0.31,1098,162,13480,-39,8,-31,25,5
351,0.00,0.01,-0.31,1180,206,13490,-39,9,-31,25,5
352,0.00,0.01,-0.31,1124,196,13596,-39,7,-32,25,5
353,0.00,0.01,-0.32,1178,228,13496,-39,8,-30,25,5
354,0.00,0.01,-0.32,1126,204,13458,-38,8,-31,25,5
355,0.00,0.01,-0.32,1142,206,13550,-39,10,-31,25,5
356,0.00,0.01,-0.32,1102,180,13506,-39,8,-31,25,5
357,0.00,0.01,-0.32,1116,186,13446,-39,8,-31,25,5
358,0.00,0.01,-0.32,1110,218,13556,-39,8,-31,25,5
359,0.00,0.00,-0.32,1084,196,13598,-39,8,-31,25,5
360,0.00,0.00,-0.32,1122,274,13484,-39,8,-31,25,5
361,0.00,0.00,-0.32,1140,196,13442,-39,8,-31,25,5
362,0.00,0.00,-0.32,1166,262,13532,-40,8,-31,25,5
363,0.00,0.00,-0.32,1100,256,13524,-40,9,-31,25,5
364,0.00,0.00,-0.32,1178,166,13412,-38,10,-31,25,5
365,0.00,0.00,-0.32,1144,188,13460,-39,8,-32,25,6
366,0.00,0.00,-0.33,1084,226,13530,-40,8,-33,25,6
367,0.00,0.00,-0.33,1152,224,13586,-39,8,-31,25,6
368,0.00,0.00,-0.33,1130,224,13436,-39,8,-31,25,6
369,0.00,0.00,-0.33,1120,228,13468,-38,8,-31,25,6
370,0.00,0.00,-0.33,1110,240,13450,-39,9,-31,25,6
371,0.00,0.00,-0.33,1140,262,13492,-40,8,-31,25,6
372,0.00,0.00,-0.33,1144,194,13534,-39,9,-32,25,6
373,0.00,0.00,-0.33,1094,210,13488,-39,8,-32,25,6
374,0.00,0.00,-0.33,1104,216,13452,-39,8,-32,25,6
375,0.00,0.00,-0.33,1106,186,13542,-40,9,-30,25,6
376,0.00,-0.00,-0.34,1168,224,13450,-39,8,-32,25,6
377,0.00,-0.00,-0.34,1116,252,13482,-39,9,-32,25,6
378,0.00,-0.00,-0.34,1134,206,13522,-38,9,-31,25,6
379,0.00,-0.00,-0.34,1092,208,13446,-40,7,-32,25,6
380,0.00,-0.00,-0.34,1138,238,13444,-40,9,-31,25,6
381,0.00,-0.00,-0.34,1152,234,13514,-40,8,-31,25,6
382,0.00,-0.00,-0.34,1072,230,13434,-40,9,-31,25,6
383,0.00,-0.00,-0.34,1206,200,13602,-40,9,-31,25,6
384,0.00,-0.00,-0.34,1110,222,13498,-39,9,-31,25,6
385,0.00,-0.00,-0.34,1144,200,13506,-39,9,-32,25,6
386,0.00,-0.01,-0.34,1144,210,13512,-40,9,-30,25,6
387,0.01,-0.01,-0.34,1172,264,13522,-39,8,-31,25,6
388,0.00,-0.01,-0.35,1212,188,13500,-39,8,-31,25,6
389,0.00,-0.01,-0.35,1106,236,13588,-38,9,-31,25,6
390,0.00,-0.01,-0.35,1144,240,13512,-39,9,-31,25,6
391,0.00,-0.01,-0.35,1170,264,13364,-38,8,-31,25,6
392,0.00,-0.01,-0.35,1076,236,13472,-40,7,-31,25,6
