title=静止五分钟采集的第四次数据
time=2022-10-26 10:10
freq=100
note=相比第一次采集时，顺时针方向旋转了270度，板1，24v
head=count,pitch,roll,yaw,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,minutes,seconds
158,0.01,0.11,-0.14,1026,138,13676,-57,-7,-18,25,5
159,0.01,0.11,-0.14,1004,196,13656,-58,-6,-17,25,5
160,0.01,0.11,-0.14,980,154,13652,-58,-7,-18,25,5
161,0.01,0.11,-0.14,932,160,13648,-58,-7,-18,25,5
162,0.01,0.10,-0.14,954,230,13606,-59,-8,-17,25,5
163,0.01,0.10,-0.14,908,108,13670,-57,-7,-18,25,5
164,0.01,0.10,-0.15,1020,200,13646,-58,-7,-18,25,5
165,0.01,0.10,-0.15,990,152,13540,-59,-6,-17,25,5
166,0.01,0.10,-0.15,988,156,13740,-58,-6,-18,25,5
167,0.01,0.10,-0.15,978,188,13660,-58,-7,-18,25,5
168,0.01,0.10,-0.15,1030,160,13644,-58,-7,-18,25,5
169,0.01,0.10,-0.15,960,202,13656,-59,-7,-18,25,5
170,0.01,0.09,-0.15,954,118,13668,-58,-7,-18,25,5
171,0.01,0.09,-0.15,1040,138,13712,-57,-7,-18,25,5
172,0.01,0.09,-0.15,980,142,13674,-58,-7,-17,25,5
173,0.01,0.09,-0.15,988,156,13636,-59,-7,-17,25,5
174,0.01,0.09,-0.15,976,190,13642,-58,-6,-17,25,5
175,0.01,0.09,-0.15,914,214,13652,-58,-8,-18,25,5
176,0.00,0.09,-0.15,1014,180,13564,-58,-8,-18,25,5
177,0.00,0.08,-0.15,926,184,13600,-57,-6,-17,25,5
178,0.00,0.08,-0.16,1008,136,13712,-59,-6,-17,25,5
179,0.01,0.08,-0.16,984,210,13678,-57,-6,-18,25,5
180,0.01,0.08,-0.16,1038,116,13602,-58,-7,-18,25,5
181,0.01,0.08,-0.16,974,134,13654,-58,-7,-17,25,5
182,0.00,0.08,-0.16,936,156,13680,-59,-7,-18,25,5
183,0.00,0.08,-0.16,964,162,13724,-57,-6,-17,25,5
184,0.00,0.08,-0.16,966,120,13632,-57,-6,-17,25,5
185,0.00,0.08,-0.16,888,206,13714,-58,-6,-18,25,5
186,0.01,0.07,-0.16,1048,138,13702,-58,-5,-18,25,5
187,0.01,0.07,-0.16,1002,220,13698,-59,-6,-16,25,5
188,0.01,0.07,-0.16,990,222,13594,-59,-7,-18,25,5
189,0.01,0.07,-0.16,942,168,13650,-59,-7,-17,25,5
190,0.01,0.07,-0.16,962,158,13632,-58,-7,-17,25,5
191,0.01,0.07,-0.16,1002,144,13722,-58,-8,-17,25,5
192,0.01,0.07,-0.16,934,178,13646,-58,-8,-18,25,5
193,0.01,0.07,-0.16,958,172,13682,-59,-7,-17,25,5
194,0.01,0.07,-0.16,970,148,13730,-57,-6,-18,25,5
195,0.01,0.07,-0.16,986,130,13662,-58,-5,-19,25,5
196,0.01,0.06,-0.16,1004,236,13650,-58,-8,-18,25,5
197,0.01,0.06,-0.17,902,236,13628,-58,-7,-17,25,5
198,0.01,0.06,-0.17,1028,224,13540,-59,-9,-18,25,5
199,0.01,0.06,-0.17,1004,170,13690,-58,-7,-17,25,5
200,0.01,0.06,-0.17,1044,164,13656,-57,-7,-17,25,5
201,0.01,0.06,-0.17,1020,220,13746,-58,-8,-18,25,5
202,0.01,0.06,-0.17,980,232,13680,-58,-8,-17,25,5
203,0.01,0.06,-0.17,1004,196,13666,-59,-9,-18,25,5
204,0.00,0.06,-0.17,966,208,13670,-58,-7,-18,25,5
205,0.00,0.06,-0.17,886,202,13670,-58,-7,-18,25,5
206,0.00,0.06,-0.17,978,214,13632,-58,-6,-18,25,5
207,0.00,0.06,-0.17,966,124,13632,-58,-6,-16,25,5
208,0.01,0.06,-0.17,936,158,13578,-58,-7,-17,25,5
209,0.00,0.06,-0.17,976,194,13636,-58,-8,-18,25,5
210,0.00,0.06,-0.17,982,192,13596,-58,-7,-17,25,5
211,0.00,0.06,-0.17,990,170,13646,-58,-5,-17,25,5
212,0.00,0.06,-0.17,1046,222,13544,-58,-9,-18,25,5
213,0.00,0.05,-0.17,980,154,13670,-58,-7,-18,25,5
214,0.00,0.05,-0.18,994,202,13686,-58,-5,-16,25,5
215,0.00,0.05,-0.18,978,224,13666,-57,-6,-17,25,5
216,0.00,0.05,-0.18,972,232,13640,-59,-7,-18,25,5
217,0.00,0.05,-0.18,934,132,13636,-57,-6,-17,25,5
218,0.00,0.05,-0.18,930,164,13676,-59,-8,-17,25,5
219,0.00,0.05,-0.18,978,194,13646,-58,-5,-18,25,5
220,0.01,0.05,-0.18,1018,142,13706,-58,-8,-18,25,5
221,0.01,0.05,-0.18,974,108,13604,-57,-6,-16,25,5
222,0.01,0.05,-0.18,980,130,13690,-58,-6,-18,25,5
223,0.01,0.05,-0.18,960,182,13654,-58,-6,-18,25,5
224,0.01,0.05,-0.18,1028,214,13676,-58,-7,-17,25,5
225,0.01,0.04,-0.18,996,208,13648,-58,-7,-18,25,5
226,0.01,0.04,-0.18,1024,198,13608,-58,-7,-17,25,5
227,0.01,0.04,-0.18,1022,212,13650,-57,-5,-18,25,5
228,0.01,0.04,-0.18,980,144,13676,-57,-5,-17,25,5
229,0.01,0.05,-0.18,966,190,13650,-59,-5,-17,25,5
230,0.01,0.04,-0.18,948,188,13560,-57,-6,-19,25,5
231,0.01,0.04,-0.18,948,180,13582,-58,-7,-17,25,5
232,0.01,0.05,-0.18,956,146,13698,-59,-8,-18,25,5
233,0.01,0.05,-0.19,960,124,13644,-58,-6,-18,25,5
234,0.01,0.04,-0.19,988,142,13624,-58,-6,-17,25,5
235,0.01,0.04,-0.19,974,156,13680,-59,-8,-18,25,5
236,0.01,0.04,-0.19,956,118,13646,-59,-7,-17,25,5
237,0.01,0.04,-0.19,976,182,13574,-58,-6,-17,25,5
238,0.01,0.04,-0.19,984,174,13672,-58,-7,-16,25,5
239,0.01,0.04,-0.19,954,242,13692,-58,-6,-18,25,5
240,0.01,0.04,-0.19,990,200,13632,-59,-7,-16,25,5
241,0.01,0.04,-0.19,938,192,13712,-59,-6,-17,25,5
242,0.01,0.04,-0.19,978,208,13688,-59,-6,-18,25,5
243,0.01,0.04,-0.19,982,170,13668,-58,-7,-17,25,5
244,0.01,0.04,-0.19,930,220,13616,-57,-7,-18,25,5
245,0.01,0.04,-0.19,1006,166,13700,-57,-7,-18,25,5
246,0.01,0.04,-0.19,966,140,13732,-58,-8,-17,25,6
247,0.01,0.04,-0.19,944,176,13674,-58,-5,-17,25,6
248,0.01,0.04,-0.19,960,212,13596,-58,-7,-17,25,6
249,0.01,0.04,-0.19,928,218,13668,-58,-5,-16,25,6
250,0.01,0.04,-0.19,984,164,13736,-58,-7,-17,25,6
251,0.01,0.04,-0.19,934,140,13636,-58,-8,-18,25,6
252,0.01,0.04,-0.19,984,186,13584,-59,-6,-17,25,6
253,0.01,0.03,-0.19,1032,184,13668,-58,-6,-18,25,6
254,0.01,0.03,-0.20,984,86,13608,-57,-7,-17,25,6
255,0.01,0.03,-0.20,1024,176,13702,-58,-6,-16,25,6
256,0.01,0.03,-0.20,976,184,13634,-58,-7,-18,25,6
257,0.01,0.03,-0.20,918,186,13626,-59,-8,-17,25,6
258,0.01,0.03,-0.20,952,198,13762,-59,-6,-18,25,6
259,0.01,0.03,-0.20,986,130,13672,-58,-7,-17,25,6
260,0.01,0.03,-0.20,950,174,13678,-58,-6,-18,25,6
261,0.01,0.03,-0.20,1000,156,13644,-58,-6,-18,25,6
262,0.01,0.03,-0.20,944,182,13656,-58,-8,-17,25,6
263,0.01,0.03,-0.20,920,162,13588,-58,-6,-17,25,6
264,0.01,0.03,-0.20,944,154,13678,-57,-7,-17,25,6
265,0.01,0.03,-0.20,952,178,13634,-58,-6,-18,25,6
266,0.01,0.03,-0.20,958,136,13602,-58,-8,-17,25,6
267,0.01,0.02,-0.20,1050,198,13626,-58,-6,-18,25,6
268,0.01,0.02,-0.20,952,186,13748,-57,-4,-17,25,6
269,0.01,0.02,-0.20,952,184,13586,-58,-5,-17,25,6
270,0.01,0.02,-0.20,980,194,13626,-59,-6,-17,25,6
271,0.01,0.02,-0.20,984,188,13636,-58,-8,-17,25,6
272,0.01,0.02,-0.20,996,226,13692,-58,-7,-17,25,6
273,0.01,0.02,-0.20,1016,158,13670,-59,-7,-17,25,6
274,0.01,0.02,-0.21,1002,188,13620,-59,-5,-18,25,6
275,0.01,0.02,-0.21,978,194,13674,-58,-6,-17,25,6
276,0.01,0.02,-0.21,970,202,13596,-57,-6,-18,25,6
277,0.01,0.02,-0.21,968,244,13610,-58,-7,-17,25,6
278,0.01,0.02,-0.21,952,150,13590,-58,-7,-16,25,6
279,0.01,0.02,-0.21,976,156,13664,-59,-6,-18,25,6
280,0.01,0.02,-0.21,958,130,13676,-57,-5,-18,25,6
281,0.01,0.02,-0.21,962,162,13634,-59,-6,-18,25,6
282,0.01,0.02,-0.21,1044,168,13646,-58,-7,-17,25,6
283,0.01,0.02,-0.21,954,178,13668,-58,-6,-17,25,6
284,0.01,0.02,-0.21,964,166,13648,-59,-7,-18,25,6
285,0.01,0.01,-0.21,952,192,13656,-58,-8,-17,25,6
286,0.01,0.01,-0.21,956,216,13678,-58,-8,-17,25,6
287,0.01,0.01,-0.21,968,176,13670,-59,-7,-18,25,6
288,0.01,0.01,-0.21,1050,162,13628,-59,-7,-17,25,6
289,0.01,0.01,-0.21,976,230,13696,-58,-7,-17,25,6
290,0.01,0.01,-0.21,956,194,13700,-58,-5,-17,25,6
291,0.01,0.01,-0.21,1014,194,13612,-59,-6,-16,25,6
292,0.01,0.01,-0.21,964,160,13654,-60,-8,-16,25,6
293,0.01,0.01,-0.21,996,122,13672,-57,-7,-17,25,6
294,0.01,0.01,-0.21,1016,162,13640,-58,-8,-17,25,6
295,0.01,0.01,-0.22,954,242,13668,-58,-7,-17,25,6
296,0.01,0.01,-0.22,1024,250,13590,-58,-7,-17,25,6
297,0.01,0.01,-0.22,992,228,13716,-57,-7,-18,25,6
298,0.01,0.01,-0.22,1016,166,13642,-58,-8,-17,25,6
299,0.01,0.01,-0.22,972,252,13602,-58,-7,-17,25,6
300,0.01,0.01,-0.22,960,188,13634,-59,-7,-17,25,6
301,0.01,0.01,-0.22,1014,220,13672,-59,-7,-17,25,6
302,0.01,0.01,-0.22,944,192,13740,-58,-7,-17,25,6
303,0.01,0.01,-0.22,974,192,13608,-59,-6,-17,25,6
304,0.01,0.01,-0.22,986,210,13646,-57,-6,-17,25,6
305,0.01,0.01,-0.22,930,214,13638,-59,-7,-17,25,6
306,0.01,0.01,-0.22,1026,166,13664,-58,-7,-17,25,6
307,0.01,0.01,-0.22,926,136,13680,-58,-6,-18,25,6
308,0.01,0.01,-0.22,1010,108,13676,-58,-9,-18,25,6
309,0.01,0.01,-0.22,970,196,13666,-57,-6,-17,25,6
310,0.01,0.01,-0.22,998,174,13628,-59,-5,-17,25,6
311,0.01,0.01,-0.22,980,168,13640,-57,-7,-18,25,6
312,0.01,0.01,-0.22,1020,252,13624,-58,-7,-18,25,6
313,0.01,0.01,-0.22,982,126,13660,-59,-7,-18,25,6
314,0.01,0.01,-0.23,1020,220,13660,-58,-7,-17,25,6
315,0.01,0.01,-0.23,970,152,13590,-57,-8,-17,25,6
316,0.01,0.01,-0.23,988,104,13622,-58,-5,-17,25,6
317,0.01,0.01,-0.23,956,166,13604,-57,-5,-17,25,6
318,0.01,0.01,-0.23,940,208,13596,-57,-7,-18,25,6
319,0.01,0.01,-0.23,958,170,13734,-58,-6,-17,25,6
320,0.01,0.01,-0.23,992,162,13652,-58,-7,-18,25,6
321,0.01,0.01,-0.23,978,178,13750,-58,-7,-17,25,6
322,0.01,0.01,-0.23,988,140,13664,-58,-5,-18,25,6
323,0.01,0.01,-0.23,1038,164,13664,-58,-5,-18,25,6
324,0.01,0.01,-0.23,1010,244,13680,-58,-7,-17,25,6
325,0.01,0.01,-0.23,902,116,13616,-57,-6,-18,25,6
326,0.01,0.01,-0.23,1002,194,13702,-58,-7,-18,25,6
327,0.01,0.01,-0.23,946,172,13644,-59,-8,-17,25,6
328,0.01,0.01,-0.23,956,158,13626,-58,-7,-18,25,6
329,0.01,0.01,-0.23,972,170,13712,-57,-8,-18,25,6
330,0.01,0.01,-0.24,988,152,13616,-58,-5,-18,25,6
331,0.01,0.01,-0.24,1004,186,13602,-58,-7,-17,25,6
332,0.01,0.01,-0.24,1012,164,13646,-58,-7,-17,25,6
333,0.01,0.01,-0.24,968,180,13680,-59,-6,-18,25,6
334,0.01,0.00,-0.24,962,200,13638,-59,-6,-17,25,6
335,0.01,0.00,-0.24,994,248,13696,-59,-8,-17,25,6
336,0.01,0.00,-0.24,930,114,13678,-56,-9,-17,25,6
337,0.01,0.01,-0.24,956,196,13712,-58,-7,-17,25,6
338,0.01,0.00,-0.24,982,138,13720,-58,-6,-18,25,6
339,0.01,0.00,-0.24,962,214,13704,-58,-9,-17,25,6
340,0.01,0.00,-0.24,940,158,13710,-57,-7,-17,25,6
341,0.01,0.00,-0.24,996,206,13612,-58,-8,-18,25,6
342,0.01,0.00,-0.24,1008,212,13616,-57,-6,-17,25,6
343,0.01,0.00,-0.24,1032,252,13762,-58,-6,-17,25,6
344,0.01,0.00,-0.24,962,150,13668,-58,-6,-18,25,7
345,0.01,0.00,-0.24,960,158,13796,-58,-7,-17,25,7
346,0.01,0.00,-0.24,996,198,13576,-58,-5,-18,25,7
347,0.01,0.00,-0.24,914,182,13712,-58,-9,-17,25,7
348,0.01,0.00,-0.24,978,190,13660,-58,-7,-18,25,7
349,0.01,0.00,-0.24,1038,138,13622,-59,-6,-18,25,7
350,0.01,0.00,-0.25,922,230,13768,-58,-8,-17,25,7
351,0.01,0.00,-0.25,986,166,13694,-58,-8,-17,25,7
352,0.01,0.00,-0.25,908,120,13636,-58,-8,-18,25,7
353,0.01,0.00,-0.25,986,190,13716,-58,-5,-17,25,7
354,0.01,0.00,-0.25,968,160,13672,-58,-7,-18,25,7
355,0.01,0.00,-0.25,1006,154,13708,-58,-6,-17,25,7
356,0.01,-0.00,-0.25,992,182,13560,-58,-6,-18,25,7
357,0.01,-0.00,-0.25,980,222,13694,-59,-6,-17,25,7
358,0.01,-0.00,-0.25,982,200,13700,-58,-8,-18,25,7
359,0.01,-0.00,-0.25,944,202,13682,-59,-6,-17,25,7
360,0.01,-0.00,-0.25,974,154,13676,-57,-6,-18,25,7
361,0.01,-0.00,-0.25,988,196,13658,-59,-7,-17,25,7
362,0.01,-0.00,-0.25,998,234,13648,-59,-5,-17,25,7
363,0.01,-0.00,-0.25,956,174,13654,-58,-6,-17,25,7
364,0.01,-0.00,-0.25,990,276,13614,-58,-6,-17,25,7
365,0.01,-0.00,-0.25,970,186,13686,-58,-6,-18,25,7
366,0.01,-0.00,-0.26,940,250,13748,-58,-7,-18,25,7
367,0.01,-0.00,-0.26,960,220,13680,-59,-8,-18,25,7
368,0.01,-0.00,-0.26,932,184,13648,-57,-6,-18,25,7
369,0.01,-0.00,-0.26,968,194,13640,-58,-7,-17,25,7
370,0.01,-0.00,-0.26,1024,148,13650,-58,-6,-18,25,7
371,0.01,-0.00,-0.26,948,210,13680,-58,-6,-17,25,7
372,0.01,-0.00,-0.26,1000,228,13656,-58,-6,-17,25,7
373,0.01,-0.00,-0.26,1052,224,13622,-58,-9,-18,25,7
374,0.01,-0.00,-0.26,952,180,13766,-59,-6,-17,25,7
375,0.01,-0.00,-0.26,968,248,13610,-58,-8,-17,25,7
376,0.01,-0.00,-0.26,990,196,13548,-58,-5,-17,25,7
377,0.01,-0.00,-0.26,1062,204,13710,-58,-5,-18,25,7
378,0.01,-0.00,-0.26,902,178,13654,-58,-7,-18,25,7
379,0.01,-0.00,-0.26,1000,184,13716,-60,-6,-18,25,7
380,0.01,-0.00,-0.26,982,208,13698,-58,-6,-17,25,7
381,0.01,-0.00,-0.26,974,146,13710,-58,-7,-18,25,7
382,0.01,-0.00,-0.27,994,190,13584,-59,-7,-18,25,7
383,0.01,-0.00,-0.27,962,198,13628,-58,-8,-17,25,7
384,0.01,-0.00,-0.27,994,194,13622,-58,-8,-17,25,7
385,0.01,-0.01,-0.27,972,148,13648,-58,-7,-17,25,7
386,0.00,-0.00,-0.27,974,234,13728,-59,-8,-17,25,7
387,0.00,-0.01,-0.27,978,180,13642,-57,-8,-18,25,7
388,0.00,-0.00,-0.27,996,158,13580,-57,-6,-18,25,7
389,0.00,-0.00,-0.27,984,192,13662,-58,-6,-18,25,7
